|Timestamp|Key|Action
601|2021-11-24 19:17:34,263|'u'|press
602|2021-11-24 19:17:34,344|'i'|press
603|2021-11-24 19:17:34,374|'u'|release
604|2021-11-24 19:17:34,415|'i'|release
605|2021-11-24 19:17:34,505|Key.space|press
606|2021-11-24 19:17:34,586|'e'|press
607|2021-11-24 19:17:34,589|Key.space|release
608|2021-11-24 19:17:34,667|'e'|release
609|2021-11-24 19:17:34,768|'s'|press
610|2021-11-24 19:17:34,830|'s'|release
611|2021-11-24 19:17:34,930|'t'|press
612|2021-11-24 19:17:35,001|'t'|release
613|2021-11-24 19:17:35,022|Key.space|press
614|2021-11-24 19:17:35,072|Key.space|release
615|2021-11-24 19:17:35,142|'p'|press
616|2021-11-24 19:17:35,223|'p'|release
617|2021-11-24 19:17:35,304|'r'|press
618|2021-11-24 19:17:35,406|'r'|release
619|2021-11-24 19:17:35,769|'è'|press
620|2021-11-24 19:17:35,851|'è'|release
621|2021-11-24 19:17:35,971|'s'|press
622|2021-11-24 19:17:36,062|'s'|release
623|2021-11-24 19:17:36,265|Key.space|press
624|2021-11-24 19:17:36,367|Key.space|release
625|2021-11-24 19:17:36,437|'d'|press
626|2021-11-24 19:17:36,509|'d'|release
627|2021-11-24 19:17:36,528|'u'|press
628|2021-11-24 19:17:36,619|'u'|release
629|2021-11-24 19:17:36,689|Key.space|press
630|2021-11-24 19:17:36,792|Key.space|release
631|2021-11-24 19:17:36,831|Key.shift|press
632|2021-11-24 19:17:36,933|'K'|press
633|2021-11-24 19:17:37,044|'K'|release
634|2021-11-24 19:17:37,048|Key.shift|release
635|2021-11-24 19:17:37,155|'i'|press
636|2021-11-24 19:17:37,226|'i'|release
637|2021-11-24 19:17:37,338|'l'|press
638|2021-11-24 19:17:37,439|'l'|release
639|2021-11-24 19:17:37,559|'i'|press
640|2021-11-24 19:17:37,630|'i'|release
641|2021-11-24 19:17:37,822|'m'|press
642|2021-11-24 19:17:37,914|'m'|release
643|2021-11-24 19:17:38,095|'a'|press
644|2021-11-24 19:17:38,197|'a'|release
645|2021-11-24 19:17:38,338|'n'|press
646|2021-11-24 19:17:38,450|'n'|release
647|2021-11-24 19:17:38,570|'d'|press
648|2021-11-24 19:17:38,651|'d'|release
649|2021-11-24 19:17:39,056|'j'|press
650|2021-11-24 19:17:39,147|'j'|release
651|2021-11-24 19:17:39,188|'a'|press
652|2021-11-24 19:17:39,258|'a'|release
653|2021-11-24 19:17:39,360|'r'|press
654|2021-11-24 19:17:39,442|'r'|release
655|2021-11-24 19:17:39,471|'o'|press
656|2021-11-24 19:17:39,573|'o'|release
657|2021-11-24 19:17:39,887|Key.shift|press
658|2021-11-24 19:17:39,936|'.'|press
659|2021-11-24 19:17:40,028|'.'|release
660|2021-11-24 19:17:40,058|Key.shift|release
661|2021-11-24 19:17:40,148|Key.enter|press
662|2021-11-24 19:17:40,209|Key.enter|release
663|2021-11-24 19:17:40,897|Key.shift|press
664|2021-11-24 19:17:41,029|'J'|press
665|2021-11-24 19:17:41,100|'J'|release
666|2021-11-24 19:17:41,120|Key.shift|release
667|2021-11-24 19:17:41,271|'|press
668|2021-11-24 19:17:41,343|'a'|press
669|2021-11-24 19:17:41,363|'|release
670|2021-11-24 19:17:41,393|'i'|press
671|2021-11-24 19:17:41,464|'a'|release
672|2021-11-24 19:17:41,468|'i'|release
673|2021-11-24 19:17:41,574|'m'|press
674|2021-11-24 19:17:41,696|'m'|release
675|2021-11-24 19:17:41,726|'e'|press
676|2021-11-24 19:17:41,808|'e'|release
677|2021-11-24 19:17:41,838|Key.space|press
678|2021-11-24 19:17:41,889|Key.space|release
679|2021-11-24 19:17:41,969|'l'|press
680|2021-11-24 19:17:42,050|'l'|release
681|2021-11-24 19:17:42,080|'|press
682|2021-11-24 19:17:42,141|'|release
683|2021-11-24 19:17:42,161|'i'|press
684|2021-11-24 19:17:42,232|'i'|release
685|2021-11-24 19:17:42,294|'d'|press
686|2021-11-24 19:17:42,355|'é'|press
687|2021-11-24 19:17:42,385|'d'|release
688|2021-11-24 19:17:42,497|'é'|release
689|2021-11-24 19:17:42,500|'e'|press
690|2021-11-24 19:17:42,577|'e'|release
691|2021-11-24 19:17:42,637|Key.space|press
692|2021-11-24 19:17:42,729|Key.space|release
693|2021-11-24 19:17:42,900|'q'|press
694|2021-11-24 19:17:43,002|'q'|release
695|2021-11-24 19:17:43,005|'u'|press
696|2021-11-24 19:17:43,073|'u'|release
697|2021-11-24 19:17:43,092|'e'|press
698|2021-11-24 19:17:43,155|'e'|release
699|2021-11-24 19:17:43,233|Key.space|press
700|2021-11-24 19:17:43,295|Key.space|release
701|2021-11-24 19:17:43,436|'l'|press
702|2021-11-24 19:17:43,528|'l'|release
703|2021-11-24 19:17:43,557|'e'|press
704|2021-11-24 19:17:43,639|'e'|release
705|2021-11-24 19:17:43,642|Key.space|press
706|2021-11-24 19:17:43,699|Key.space|release
707|2021-11-24 19:17:43,769|'p'|press
708|2021-11-24 19:17:43,841|'l'|press
709|2021-11-24 19:17:43,882|'p'|release
710|2021-11-24 19:17:43,922|'l'|release
711|2021-11-24 19:17:44,145|'u'|press
712|2021-11-24 19:17:44,245|'u'|release
713|2021-11-24 19:17:44,366|'s'|press
714|2021-11-24 19:17:44,448|'s'|release
715|2021-11-24 19:17:44,589|Key.space|press
716|2021-11-24 19:17:44,680|Key.space|release
717|2021-11-24 19:17:44,882|'g'|press
718|2021-11-24 19:17:44,953|'g'|release
719|2021-11-24 19:17:45,074|'r'|press
720|2021-11-24 19:17:45,145|'a'|press
721|2021-11-24 19:17:45,176|'r'|release
722|2021-11-24 19:17:45,246|'a'|release
723|2021-11-24 19:17:45,266|'n'|press
724|2021-11-24 19:17:45,358|'n'|release
725|2021-11-24 19:17:45,782|'d'|press
726|2021-11-24 19:17:45,854|'d'|release
727|2021-11-24 19:17:45,945|Key.space|press
728|2021-11-24 19:17:46,036|Key.space|release
729|2021-11-24 19:17:46,096|'d'|press
730|2021-11-24 19:17:46,177|'e'|press
731|2021-11-24 19:17:46,218|'d'|release
732|2021-11-24 19:17:46,248|'e'|release
733|2021-11-24 19:17:46,349|'s'|press
734|2021-11-24 19:17:46,431|'s'|release
735|2021-11-24 19:17:46,450|Key.space|press
736|2021-11-24 19:17:46,542|Key.space|release
737|2021-11-24 19:17:46,545|Key.shift|press
738|2021-11-24 19:17:46,632|'S'|press
739|2021-11-24 19:17:46,713|'S'|release
740|2021-11-24 19:17:46,717|Key.shift|release
741|2021-11-24 19:17:46,996|'e'|press
742|2021-11-24 19:17:47,077|'e'|release
743|2021-11-24 19:17:47,198|'x'|press
744|2021-11-24 19:17:47,269|'x'|release
745|2021-11-24 19:17:47,441|'-'|press
746|2021-11-24 19:17:47,543|'-'|release
747|2021-11-24 19:17:47,613|'s'|press
748|2021-11-24 19:17:47,704|'s'|release
749|2021-11-24 19:17:47,744|'y'|press
750|2021-11-24 19:17:47,835|'y'|release
751|2021-11-24 19:17:48,585|'m'|press
752|2021-11-24 19:17:48,666|'m'|release
753|2021-11-24 19:17:48,959|'b'|press
754|2021-11-24 19:17:49,042|'b'|release
755|2021-11-24 19:17:49,191|'o'|press
756|2021-11-24 19:17:49,283|'o'|release
757|2021-11-24 19:17:49,454|'l'|press
758|2021-11-24 19:17:49,566|'l'|release
759|2021-11-24 19:17:49,616|'s'|press
760|2021-11-24 19:17:49,688|'s'|release
761|2021-11-24 19:17:49,787|Key.space|press
762|2021-11-24 19:17:49,870|Key.space|release
763|2021-11-24 19:17:50,415|'n'|press
764|2021-11-24 19:17:50,497|'n'|release
765|2021-11-24 19:17:50,547|'e'|press
766|2021-11-24 19:17:50,638|'e'|release
767|2021-11-24 19:17:50,778|'w'|press
768|2021-11-24 19:17:50,860|'w'|release
769|2021-11-24 19:17:51,163|'-'|press
770|2021-11-24 19:17:51,255|'-'|release
771|2021-11-24 19:17:51,841|'y'|press
772|2021-11-24 19:17:51,924|'y'|release
773|2021-11-24 19:17:52,104|'o'|press
774|2021-11-24 19:17:52,196|'o'|release
775|2021-11-24 19:17:52,306|'r'|press
776|2021-11-24 19:17:52,399|'r'|release
777|2021-11-24 19:17:52,751|'k'|press
778|2021-11-24 19:17:52,863|'k'|release
779|2021-11-24 19:17:52,882|'a'|press
780|2021-11-24 19:17:52,975|'a'|release
781|2021-11-24 19:17:53,005|'i'|press
782|2021-11-24 19:17:53,096|'s'|press
783|2021-11-24 19:17:53,099|'i'|release
784|2021-11-24 19:17:53,167|'s'|release
785|2021-11-24 19:17:53,389|Key.space|press
786|2021-11-24 19:17:53,450|Key.space|release
787|2021-11-24 19:17:53,550|'n'|press
788|2021-11-24 19:17:53,642|'n'|release
789|2021-11-24 19:17:53,702|'|press
790|2021-11-24 19:17:53,753|'|release
791|2021-11-24 19:17:53,803|'é'|press
792|2021-11-24 19:17:53,884|'é'|release
793|2021-11-24 19:17:54,107|'t'|press
794|2021-11-24 19:17:54,198|'a'|press
795|2021-11-24 19:17:54,218|'t'|release
796|2021-11-24 19:17:54,339|'a'|release
797|2021-11-24 19:17:54,401|'i'|press
798|2021-11-24 19:17:54,503|'i'|release
799|2021-11-24 19:17:54,542|'t'|press
800|2021-11-24 19:17:54,614|'t'|release
801|2021-11-24 19:17:54,725|Key.space|press
802|2021-11-24 19:17:54,805|Key.space|release
803|2021-11-24 19:17:55,119|'q'|press
804|2021-11-24 19:17:55,159|'u'|press
805|2021-11-24 19:17:55,210|'q'|release
806|2021-11-24 19:17:55,241|'u'|release
807|2021-11-24 19:17:55,351|'|press
808|2021-11-24 19:17:55,433|'|release
809|2021-11-24 19:17:55,473|'u'|press
810|2021-11-24 19:17:55,554|'n'|press
811|2021-11-24 19:17:55,585|'u'|release
812|2021-11-24 19:17:55,635|'n'|release
813|2021-11-24 19:17:56,110|Key.space|press
814|2021-11-24 19:17:56,221|'c'|press
815|2021-11-24 19:17:56,224|Key.space|release
816|2021-11-24 19:17:56,332|'c'|release
817|2021-11-24 19:17:56,335|'h'|press
818|2021-11-24 19:17:56,392|'h'|release
819|2021-11-24 19:17:56,494|'i'|press
820|2021-11-24 19:17:56,595|'e'|press
821|2021-11-24 19:17:56,598|'i'|release
822|2021-11-24 19:17:56,706|'e'|release
823|2021-11-24 19:17:56,710|'n'|press
824|2021-11-24 19:17:56,797|'n'|release
825|2021-11-24 19:17:56,888|Key.space|press
826|2021-11-24 19:17:56,980|'d'|press
827|2021-11-24 19:17:56,983|Key.space|release
828|2021-11-24 19:17:57,030|'a'|press
829|2021-11-24 19:17:57,061|'d'|release
830|2021-11-24 19:17:57,100|'n'|press
831|2021-11-24 19:17:57,122|'a'|release
832|2021-11-24 19:17:57,202|'s'|press
833|2021-11-24 19:17:57,205|'n'|release
834|2021-11-24 19:17:57,293|'s'|release
835|2021-11-24 19:17:57,313|Key.space|press
836|2021-11-24 19:17:57,394|Key.space|release
837|2021-11-24 19:17:57,445|'u'|press
838|2021-11-24 19:17:57,526|'n'|press
839|2021-11-24 19:17:57,556|'u'|release
840|2021-11-24 19:17:57,617|'n'|release
841|2021-11-24 19:17:57,687|Key.space|press
842|2021-11-24 19:17:57,788|Key.space|release
843|2021-11-24 19:17:57,879|'f'|press
844|2021-11-24 19:17:57,951|'f'|release
845|2021-11-24 19:17:57,971|'o'|press
846|2021-11-24 19:17:58,032|'o'|release
847|2021-11-24 19:17:58,182|'y'|press
848|2021-11-24 19:17:58,273|'e'|press
849|2021-11-24 19:17:58,277|'y'|release
850|2021-11-24 19:17:58,334|'r'|press
851|2021-11-24 19:17:58,395|'e'|release
852|2021-11-24 19:17:58,415|'r'|release
853|2021-11-24 19:17:58,456|Key.space|press
854|2021-11-24 19:17:58,558|Key.space|release
855|2021-11-24 19:17:58,668|'d'|press
856|2021-11-24 19:17:58,749|'e'|press
857|2021-11-24 19:17:58,789|'d'|release
858|2021-11-24 19:17:58,850|'e'|release
859|2021-11-24 19:17:58,900|Key.space|press
860|2021-11-24 19:17:59,002|Key.space|release
861|2021-11-24 19:17:59,103|Key.shift|press
862|2021-11-24 19:17:59,194|'B'|press
863|2021-11-24 19:17:59,285|'B'|release
864|2021-11-24 19:17:59,289|Key.shift|release
865|2021-11-24 19:17:59,426|'r'|press
866|2021-11-24 19:17:59,518|'a'|press
867|2021-11-24 19:17:59,538|'r'|release
868|2021-11-24 19:17:59,619|'a'|release
869|2021-11-24 19:17:59,760|'z'|press
870|2021-11-24 19:17:59,821|'z'|release
871|2021-11-24 19:17:59,941|'z'|press
872|2021-11-24 19:18:00,013|'z'|release
873|2021-11-24 19:18:00,134|'a'|press
874|2021-11-24 19:18:00,216|'a'|release
875|2021-11-24 19:18:00,661|'v'|press
876|2021-11-24 19:18:00,752|'v'|release
877|2021-11-24 19:18:00,782|'i'|press
878|2021-11-24 19:18:00,853|'i'|release
879|2021-11-24 19:18:00,965|'l'|press
880|2021-11-24 19:18:01,036|'l'|release
881|2021-11-24 19:18:01,126|'l'|press
882|2021-11-24 19:18:01,197|'e'|press
883|2021-11-24 19:18:01,201|'l'|release
884|2021-11-24 19:18:01,278|'e'|release
885|2021-11-24 19:18:01,348|Key.shift|press
886|2021-11-24 19:18:01,449|'.'|press
887|2021-11-24 19:18:01,542|'.'|release
888|2021-11-24 19:18:01,546|Key.shift|release
889|2021-11-24 19:18:01,652|Key.enter|press
890|2021-11-24 19:18:01,733|Key.enter|release
891|2021-11-24 19:18:03,595|Key.ctrl|press
892|2021-11-24 19:18:03,717|'c'|press
0|2021-11-24 19:18:43,592|Key.enter|release
1|2021-11-24 19:18:44,401|Key.shift|press
2|2021-11-24 19:18:44,513|'P'|press
3|2021-11-24 19:18:44,583|'P'|release
4|2021-11-24 19:18:44,604|Key.shift|release
5|2021-11-24 19:18:44,734|'r'|press
6|2021-11-24 19:18:44,816|'r'|release
7|2021-11-24 19:18:45,554|Key.backspace|press
8|2021-11-24 19:18:45,646|Key.backspace|release
9|2021-11-24 19:18:45,736|'o'|press
10|2021-11-24 19:18:45,817|'o'|release
11|2021-11-24 19:18:46,506|'r'|press
12|2021-11-24 19:18:46,577|'r'|release
13|2021-11-24 19:18:46,708|'t'|press
14|2021-11-24 19:18:46,769|'t'|release
15|2021-11-24 19:18:46,911|'e'|press
16|2021-11-24 19:18:46,992|'z'|press
17|2021-11-24 19:18:47,043|'e'|release
18|2021-11-24 19:18:47,094|'z'|release
19|2021-11-24 19:18:47,123|Key.space|press
20|2021-11-24 19:18:47,184|'c'|press
21|2021-11-24 19:18:47,215|Key.space|release
22|2021-11-24 19:18:47,265|'e'|press
23|2021-11-24 19:18:47,346|'c'|release
24|2021-11-24 19:18:47,351|'e'|release
25|2021-11-24 19:18:47,354|Key.space|press
26|2021-11-24 19:18:47,428|Key.space|release
27|2021-11-24 19:18:47,488|'v'|press
28|2021-11-24 19:18:47,569|'v'|release
29|2021-11-24 19:18:47,599|'i'|press
30|2021-11-24 19:18:47,670|'e'|press
31|2021-11-24 19:18:47,673|'i'|release
32|2021-11-24 19:18:47,771|'e'|release
33|2021-11-24 19:18:47,774|'u'|press
34|2021-11-24 19:18:47,883|'u'|release
35|2021-11-24 19:18:47,903|'w'|press
36|2021-11-24 19:18:47,995|'w'|release
37|2021-11-24 19:18:48,024|Key.space|press
38|2021-11-24 19:18:48,126|Key.space|release
39|2021-11-24 19:18:48,641|'w'|press
40|2021-11-24 19:18:48,733|'w'|release
41|2021-11-24 19:18:48,736|'h'|press
42|2021-11-24 19:18:48,803|'h'|release
43|2021-11-24 19:18:48,915|'y'|press
44|2021-11-24 19:18:48,997|'y'|release
45|2021-11-24 19:18:49,380|Key.backspace|press
46|2021-11-24 19:18:49,463|Key.backspace|release
47|2021-11-24 19:18:49,573|'i'|press
48|2021-11-24 19:18:49,655|'i'|release
49|2021-11-24 19:18:49,735|'s'|press
50|2021-11-24 19:18:49,806|'s'|release
51|2021-11-24 19:18:49,846|'k'|press
52|2021-11-24 19:18:49,929|'k'|release
53|2021-11-24 19:18:50,059|'y'|press
54|2021-11-24 19:18:50,130|'y'|release
55|2021-11-24 19:18:50,301|Key.space|press
56|2021-11-24 19:18:50,424|'a'|press
57|2021-11-24 19:18:50,428|Key.space|release
58|2021-11-24 19:18:50,494|'u'|press
59|2021-11-24 19:18:50,515|'a'|release
60|2021-11-24 19:18:50,565|'u'|release
61|2021-11-24 19:18:50,655|Key.space|press
62|2021-11-24 19:18:50,737|Key.space|release
63|2021-11-24 19:18:50,837|'j'|press
64|2021-11-24 19:18:50,909|'j'|release
65|2021-11-24 19:18:51,020|'u'|press
66|2021-11-24 19:18:51,091|'u'|release
67|2021-11-24 19:18:51,151|'g'|press
68|2021-11-24 19:18:51,232|'e'|press
69|2021-11-24 19:18:51,263|'g'|release
70|2021-11-24 19:18:51,314|'e'|release
71|2021-11-24 19:18:51,317|Key.space|press
72|2021-11-24 19:18:51,404|Key.space|release
73|2021-11-24 19:18:51,627|'b'|press
74|2021-11-24 19:18:51,708|'b'|release
75|2021-11-24 19:18:51,789|'l'|press
76|2021-11-24 19:18:51,880|'l'|release
77|2021-11-24 19:18:51,972|'o'|press
78|2021-11-24 19:18:52,002|'n'|press
79|2021-11-24 19:18:52,064|'o'|release
80|2021-11-24 19:18:52,124|'d'|press
81|2021-11-24 19:18:52,127|'n'|release
82|2021-11-24 19:18:52,205|'d'|release
83|2021-11-24 19:18:52,208|Key.space|press
84|2021-11-24 19:18:52,306|Key.space|release
85|2021-11-24 19:18:52,366|'q'|press
86|2021-11-24 19:18:52,448|'q'|release
87|2021-11-24 19:18:52,452|'u'|press
88|2021-11-24 19:18:52,519|'i'|press
89|2021-11-24 19:18:52,550|'u'|release
90|2021-11-24 19:18:52,600|'i'|release
91|2021-11-24 19:18:52,650|Key.space|press
92|2021-11-24 19:18:52,741|Key.space|release
93|2021-11-24 19:18:52,761|'f'|press
94|2021-11-24 19:18:52,843|'f'|release
95|2021-11-24 19:18:52,872|'u'|press
96|2021-11-24 19:18:52,933|'u'|release
97|2021-11-24 19:18:53,004|'m'|press
98|2021-11-24 19:18:53,116|'m'|release
99|2021-11-24 19:18:53,398|'e'|press
100|2021-11-24 19:18:53,501|'e'|release
101|2021-11-24 19:18:53,622|Key.shift|press
102|2021-11-24 19:18:53,732|'.'|press
103|2021-11-24 19:18:53,804|'.'|release
104|2021-11-24 19:18:53,835|Key.shift|release
105|2021-11-24 19:18:53,894|Key.enter|press
106|2021-11-24 19:18:53,986|Key.enter|release
107|2021-11-24 19:18:54,482|Key.shift|press
108|2021-11-24 19:18:54,623|'J'|press
109|2021-11-24 19:18:54,715|'J'|release
110|2021-11-24 19:18:54,745|Key.shift|release
111|2021-11-24 19:18:54,886|'o'|press
112|2021-11-24 19:18:54,958|'o'|release
113|2021-11-24 19:18:55,091|'y'|press
114|2021-11-24 19:18:55,181|'y'|release
115|2021-11-24 19:18:55,201|'e'|press
116|2021-11-24 19:18:55,292|'e'|release
117|2021-11-24 19:18:55,332|'u'|press
118|2021-11-24 19:18:55,414|'u'|release
119|2021-11-24 19:18:55,433|'x'|press
120|2021-11-24 19:18:55,515|'x'|release
121|2021-11-24 19:18:55,636|','|press
122|2021-11-24 19:18:55,738|','|release
123|2021-11-24 19:18:55,818|Key.space|press
124|2021-11-24 19:18:55,909|Key.space|release
125|2021-11-24 19:18:55,991|'i'|press
126|2021-11-24 19:18:56,072|'i'|release
127|2021-11-24 19:18:56,142|'v'|press
128|2021-11-24 19:18:56,213|'v'|release
129|2021-11-24 19:18:56,345|'r'|press
130|2021-11-24 19:18:56,405|'e'|press
131|2021-11-24 19:18:56,446|'r'|release
132|2021-11-24 19:18:56,497|'e'|release
133|2021-11-24 19:18:56,547|','|press
134|2021-11-24 19:18:56,628|','|release
135|2021-11-24 19:18:56,709|Key.space|press
136|2021-11-24 19:18:56,820|Key.space|release
137|2021-11-24 19:18:56,824|'f'|press
138|2021-11-24 19:18:56,860|'a'|press
139|2021-11-24 19:18:56,901|'f'|release
140|2021-11-24 19:18:56,962|'a'|release
141|2021-11-24 19:18:57,043|'t'|press
142|2021-11-24 19:18:57,124|'t'|release
143|2021-11-24 19:18:57,145|'i'|press
144|2021-11-24 19:18:57,225|'i'|release
145|2021-11-24 19:18:57,245|'g'|press
146|2021-11-24 19:18:57,327|'g'|release
147|2021-11-24 19:18:57,330|'u'|press
148|2021-11-24 19:18:57,427|'é'|press
149|2021-11-24 19:18:57,430|'u'|release
150|2021-11-24 19:18:57,530|'é'|release
151|2021-11-24 19:18:57,630|','|press
152|2021-11-24 19:18:57,711|','|release
153|2021-11-24 19:18:57,811|Key.space|press
154|2021-11-24 19:18:57,893|Key.space|release
155|2021-11-24 19:18:57,942|'l'|press
156|2021-11-24 19:18:58,045|'e'|press
157|2021-11-24 19:18:58,049|'l'|release
158|2021-11-24 19:18:58,117|'e'|release
159|2021-11-24 19:18:58,147|Key.space|press
160|2021-11-24 19:18:58,208|Key.space|release
161|2021-11-24 19:18:58,278|'n'|press
162|2021-11-24 19:18:58,370|'n'|release
163|2021-11-24 19:18:58,389|'e'|press
164|2021-11-24 19:18:58,470|'z'|press
165|2021-11-24 19:18:58,512|'e'|release
166|2021-11-24 19:18:58,563|'z'|release
167|2021-11-24 19:18:58,566|Key.space|press
168|2021-11-24 19:18:58,643|Key.space|release
169|2021-11-24 19:18:58,683|'q'|press
170|2021-11-24 19:18:58,765|'q'|release
171|2021-11-24 19:18:58,804|'u'|press
172|2021-11-24 19:18:58,865|'i'|press
173|2021-11-24 19:18:58,906|'u'|release
174|2021-11-24 19:18:58,946|'i'|release
175|2021-11-24 19:18:59,008|Key.space|press
176|2021-11-24 19:18:59,089|Key.space|release
177|2021-11-24 19:18:59,129|'p'|press
178|2021-11-24 19:18:59,210|'p'|release
179|2021-11-24 19:18:59,280|'i'|press
180|2021-11-24 19:18:59,372|'i'|release
181|2021-11-24 19:18:59,411|'q'|press
182|2021-11-24 19:18:59,472|'u'|press
183|2021-11-24 19:18:59,514|'q'|release
184|2021-11-24 19:18:59,564|'u'|release
185|2021-11-24 19:18:59,604|'e'|press
186|2021-11-24 19:18:59,686|'e'|release
187|2021-11-24 19:18:59,716|Key.space|press
188|2021-11-24 19:18:59,817|Key.space|release
189|2021-11-24 19:19:00,080|Key.backspace|press
190|2021-11-24 19:19:00,182|Key.backspace|release
191|2021-11-24 19:19:00,272|','|press
192|2021-11-24 19:19:00,363|','|release
193|2021-11-24 19:19:00,454|Key.space|press
194|2021-11-24 19:19:00,536|Key.space|release
195|2021-11-24 19:19:00,565|Key.shift|press
196|2021-11-24 19:19:00,676|'C'|press
197|2021-11-24 19:19:00,748|Key.shift|release
198|2021-11-24 19:19:00,768|'c'|release
199|2021-11-24 19:19:00,848|'l'|press
200|2021-11-24 19:19:00,930|'l'|release
201|2021-11-24 19:19:01,031|'o'|press
202|2021-11-24 19:19:01,114|'o'|release
203|2021-11-24 19:19:01,355|'w'|press
204|2021-11-24 19:19:01,457|'w'|release
205|2021-11-24 19:19:01,548|'n'|press
206|2021-11-24 19:19:01,630|'n'|release
207|2021-11-24 19:19:01,740|Key.space|press
208|2021-11-24 19:19:01,833|Key.space|release
209|2021-11-24 19:19:01,861|Key.shift|press
210|2021-11-24 19:19:01,963|'H'|press
211|2021-11-24 19:19:02,003|Key.shift|release
212|2021-11-24 19:19:02,034|'h'|release
213|2021-11-24 19:19:02,125|'a'|press
214|2021-11-24 19:19:02,196|'a'|release
215|2021-11-24 19:19:02,327|'r'|press
216|2021-11-24 19:19:02,408|'r'|release
217|2021-11-24 19:19:02,412|'y'|press
218|2021-11-24 19:19:02,509|'y'|release
219|2021-11-24 19:19:02,611|Key.space|press
220|2021-11-24 19:19:02,702|Key.space|release
221|2021-11-24 19:19:02,732|'s'|press
222|2021-11-24 19:19:02,813|'s'|release
223|2021-11-24 19:19:02,817|'k'|press
224|2021-11-24 19:19:02,895|'k'|release
225|2021-11-24 19:19:02,994|'i'|press
226|2021-11-24 19:19:03,067|'i'|release
227|2021-11-24 19:19:03,087|'e'|press
228|2021-11-24 19:19:03,168|'e'|release
229|2021-11-24 19:19:03,289|Key.space|press
230|2021-11-24 19:19:03,399|'d'|press
231|2021-11-24 19:19:03,403|Key.space|release
232|2021-11-24 19:19:03,460|'a'|press
233|2021-11-24 19:19:03,491|'d'|release
234|2021-11-24 19:19:03,520|'n'|press
235|2021-11-24 19:19:03,552|'a'|release
236|2021-11-24 19:19:03,603|'s'|press
237|2021-11-24 19:19:03,606|'n'|release
238|2021-11-24 19:19:03,694|'s'|release
239|2021-11-24 19:19:03,697|Key.space|press
240|2021-11-24 19:19:03,774|Key.space|release
241|2021-11-24 19:19:03,816|'l'|press
242|2021-11-24 19:19:03,905|'|press
243|2021-11-24 19:19:03,908|'l'|release
244|2021-11-24 19:19:03,986|'|release
245|2021-11-24 19:19:04,007|'i'|press
246|2021-11-24 19:19:04,089|'i'|release
247|2021-11-24 19:19:04,109|'m'|press
248|2021-11-24 19:19:04,211|'m'|release
249|2021-11-24 19:19:04,352|'v'|press
250|2021-11-24 19:19:04,423|'v'|release
251|2021-11-24 19:19:04,442|'r'|press
252|2021-11-24 19:19:04,524|'e'|press
253|2021-11-24 19:19:04,565|'r'|release
254|2021-11-24 19:19:04,636|'e'|release
255|2021-11-24 19:19:04,817|Key.backspace|press
256|2021-11-24 19:19:04,898|Key.backspace|release
257|2021-11-24 19:19:04,969|Key.backspace|press
258|2021-11-24 19:19:05,050|Key.backspace|release
259|2021-11-24 19:19:05,131|Key.backspace|press
260|2021-11-24 19:19:05,213|Key.backspace|release
261|2021-11-24 19:19:05,283|Key.backspace|press
262|2021-11-24 19:19:05,354|Key.backspace|release
263|2021-11-24 19:19:05,434|Key.backspace|press
264|2021-11-24 19:19:05,516|Key.backspace|release
265|2021-11-24 19:19:05,819|'o'|press
266|2021-11-24 19:19:05,900|'m'|press
267|2021-11-24 19:19:05,941|'o'|release
268|2021-11-24 19:19:05,971|'m'|release
269|2021-11-24 19:19:06,092|'b'|press
270|2021-11-24 19:19:06,183|'r'|press
271|2021-11-24 19:19:06,204|'b'|release
272|2021-11-24 19:19:06,234|'e'|press
273|2021-11-24 19:19:06,265|'r'|release
274|2021-11-24 19:19:06,315|'e'|release
275|2021-11-24 19:19:06,386|Key.shift|press
276|2021-11-24 19:19:06,457|'.'|press
277|2021-11-24 19:19:06,547|'.'|release
278|2021-11-24 19:19:06,551|Key.shift|release
279|2021-11-24 19:19:08,399|Key.enter|press
280|2021-11-24 19:19:08,460|Key.enter|release
281|2021-11-24 19:19:08,835|Key.shift|press
282|2021-11-24 19:19:08,946|'M'|press
283|2021-11-24 19:19:09,027|'M'|release
284|2021-11-24 19:19:09,048|Key.shift|release
285|2021-11-24 19:19:09,180|'o'|press
286|2021-11-24 19:19:09,260|'n'|press
287|2021-11-24 19:19:09,311|'o'|release
288|2021-11-24 19:19:09,372|'n'|release
289|2021-11-24 19:19:09,411|'s'|press
290|2021-11-24 19:19:09,504|'s'|release
291|2021-11-24 19:19:09,507|'i'|press
292|2021-11-24 19:19:09,584|'i'|release
293|2021-11-24 19:19:09,635|'e'|press
294|2021-11-24 19:19:09,736|'e'|release
295|2021-11-24 19:19:09,739|'u'|press
296|2021-11-24 19:19:09,838|'r'|press
297|2021-11-24 19:19:09,840|'u'|release
298|2021-11-24 19:19:09,918|'r'|release
299|2021-11-24 19:19:09,998|Key.space|press
300|2021-11-24 19:19:10,090|Key.space|release
301|2021-11-24 19:19:10,109|Key.shift|press
302|2021-11-24 19:19:10,213|'J'|press
303|2021-11-24 19:19:10,263|Key.shift|release
304|2021-11-24 19:19:10,294|'j'|release
305|2021-11-24 19:19:10,333|'a'|press
306|2021-11-24 19:19:10,394|'a'|release
307|2021-11-24 19:19:10,496|'c'|press
